model_id,model_family,model_size,benchmark,benchmark_variant,score_raw,score_normalized_0_100,metric_name,source_url,source_type,source_priority,notes
Qwen2-VL-7B,Qwen,7B,MMStar,val,60.7,60.7,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2-VL-7B,Qwen,7B,MMVet,gpt4_turbo,62.0,62.0,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2-VL-7B,Qwen,7B,MathVision,reported,16.3,16.3,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2-VL-7B,Qwen,7B,MathVista,testmini,58.2,58.2,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2-VL-7B,Qwen,7B,OCRBench,v1,845,84.5,points/1000,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: divided by 1000 and scaled to 0-100
Qwen2-VL-7B,Qwen,7B,TextVQA,val,84.3,84.3,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,ChartQA,test,87.3,87.3,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,DocVQA,test,95.7,95.7,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,HallusionBench,avg,52.9,52.9,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,InfoVQA,test,82.6,82.6,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,MMBench,v1.1_en_test,82.6,82.6,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,MMMU,val,58.6,58.6,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,MMMU-Pro,val,41.0,41.0,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,MMStar,val,63.9,63.9,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,MMVet,gpt4_turbo,67.1,67.1,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,MathVision,reported,25.07,25.07,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,MathVista,testmini,68.2,68.2,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
Qwen2.5-VL-7B,Qwen,7B,OCRBench,v1,864,86.4,points/1000,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: divided by 1000 and scaled to 0-100
Qwen2.5-VL-7B,Qwen,7B,TextVQA,val,84.9,84.9,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card,1,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
SmolVLM-2.2B,SmolVLM,2.2B,AI2D,reported,64.0,64.0,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-2.2B,SmolVLM,2.2B,ChartQA,test,71.6,71.6,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-2.2B,SmolVLM,2.2B,DocVQA,val,79.7,79.7,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-2.2B,SmolVLM,2.2B,MMMU,val,38.3,38.3,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-2.2B,SmolVLM,2.2B,MMStar,val,41.8,41.8,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-2.2B,SmolVLM,2.2B,MathVista,testmini,43.9,43.9,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-2.2B,SmolVLM,2.2B,OCRBench,normalized_0_100,65.5,65.5,percent_or_points/100,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: already reported on a 0-100 scale
SmolVLM-2.2B,SmolVLM,2.2B,ScienceQA,reported,84.5,84.5,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-2.2B,SmolVLM,2.2B,TextVQA,val,72.1,72.1,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-256M,SmolVLM,256M,AI2D,reported,47.0,47.0,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-256M,SmolVLM,256M,ChartQA,test,55.8,55.8,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-256M,SmolVLM,256M,DocVQA,val,58.3,58.3,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-256M,SmolVLM,256M,MMMU,val,28.3,28.3,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-256M,SmolVLM,256M,MMStar,val,34.6,34.6,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-256M,SmolVLM,256M,MathVista,testmini,35.9,35.9,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-256M,SmolVLM,256M,OCRBench,normalized_0_100,52.6,52.6,percent_or_points/100,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: already reported on a 0-100 scale
SmolVLM-256M,SmolVLM,256M,ScienceQA,reported,73.6,73.6,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-256M,SmolVLM,256M,TextVQA,val,49.9,49.9,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-500M,SmolVLM,500M,AI2D,reported,59.5,59.5,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-500M,SmolVLM,500M,ChartQA,test,63.2,63.2,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-500M,SmolVLM,500M,DocVQA,val,70.5,70.5,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-500M,SmolVLM,500M,MMMU,val,33.7,33.7,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-500M,SmolVLM,500M,MMStar,val,38.3,38.3,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-500M,SmolVLM,500M,MathVista,testmini,40.1,40.1,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-500M,SmolVLM,500M,OCRBench,normalized_0_100,61.0,61.0,percent_or_points/100,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: already reported on a 0-100 scale
SmolVLM-500M,SmolVLM,500M,ScienceQA,reported,79.7,79.7,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM-500M,SmolVLM,500M,TextVQA,val,60.5,60.5,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM-500M-Instruct/blob/401eccf6f9c3555db6e85d77ee76772fff15c382/README.md,official_model_card,1,Official SmolVLM 256M/500M model card evaluation table. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,AI2D,reported,70.0,70.0,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,ChartQA,test,68.84,68.84,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,DocVQA,val,79.98,79.98,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,MLVU,m_avg,55.2,55.2,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,MMMU,val,42.0,42.0,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,MMStar,val,46.0,46.0,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,MVBench,reported,46.27,46.27,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,MathVista,testmini,51.5,51.5,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,OCRBench,normalized_0_100,72.9,72.9,percent_or_points/100,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: already reported on a 0-100 scale
SmolVLM2-2.2B,SmolVLM,2.2B,ScienceQA,reported,90.0,90.0,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,TextVQA,val,73.21,73.21,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
SmolVLM2-2.2B,SmolVLM,2.2B,Video-MME,reported,52.1,52.1,accuracy_or_score_percent,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct/blob/482adb537c021c86670beed01cd58990d01e72e4/README.md,official_model_card,1,Official SmolVLM2 2.2B model card image and video evaluation tables. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,AI2D,test_masked,69.3,69.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,ChartQA,test_avg,75.9,75.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,DocVQA,test,84.8,84.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,HallusionBench,avg,39.0,39.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,InfoVQA,test,56.0,56.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,MMBench,v1.1_en,68.4,68.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,MMBench-CN,test,66.3,66.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,MME,sum,1950.5,69.6607,points/2800,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: MME sum divided by 2800 and scaled to 0-100
InternVL2.5-1B,InternVL,1B,MMMU,val,40.9,40.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,MMStar,val,50.1,50.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,MMVet,gpt4_turbo,48.8,48.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,MathVista,testmini,43.2,43.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,OCRBench,v1,785,78.5,points/1000,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-1B,InternVL,1B,POPE,avg,89.9,89.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,RealWorldQA,test,57.5,57.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B,InternVL,1B,TextVQA,val,72.0,72.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-1B-MPO,InternVL,1B,AI2D,test,69.4,69.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-1B-MPO,InternVL,1B,HallusionBench,avg,40.0,40.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-1B-MPO,InternVL,1B,MMBench,v1.1,67.2,67.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-1B-MPO,InternVL,1B,MMMU,val,40.8,40.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-1B-MPO,InternVL,1B,MMStar,val,49.7,49.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-1B-MPO,InternVL,1B,MMVet,reported,47.2,47.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-1B-MPO,InternVL,1B,MathVista,testmini,53.0,53.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-1B-MPO,InternVL,1B,OCRBench,v1,836,83.6,points/1000,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-26B,InternVL,26B,AI2D,test_masked,86.4,86.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,ChartQA,test_avg,87.2,87.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,DocVQA,test,94.0,94.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,HallusionBench,avg,55.0,55.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,InfoVQA,test,79.8,79.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,MMBench,v1.1_en,84.2,84.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,MMBench-CN,test,85.5,85.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,MME,sum,2373.3,84.7607,points/2800,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: MME sum divided by 2800 and scaled to 0-100
InternVL2.5-26B,InternVL,26B,MMMU,val,60.0,60.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,MMStar,val,66.5,66.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,MMVet,gpt4_turbo,65.0,65.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
